achieving,action,actions,address,addresses,agenda,agreement,agreements,agri0,amount,amounts,applicant,applicants,application,applications,architecture,area,areas,article,articles,associations,beneficiaries,beneficiary,budget,call,calls,cancer,case,cases,companies,company,contract,contracts,core,countries,country,date,dates,development,developments,duration,dynamics,educational,effect,effects,eligible,energy,engineering,environment,environments,establishment,establishments,field,fields,finances,financing,foundation,foundations,framework,fund,funding,funds,general,goals,governmental,grant,grants,guideline,guidelines,1,humanities,hydrogen,increasing,indicative,individual,individuals,industries,industry,infrastructure,infrastructures,institution,institutions,interaction,interactions,interim,investment,law,member,members,objective,objectives,organisation,organisations,organization,organizations,outcome,outcomes,participant,participants,parties,parts,party,payment,payments,personal,plan,planning,plans,priorities,priority,program,programme,programmes,programs,project,projects,proposal,proposals,protection,provision,provisions,public,repair,reporting,request,requests,requirements,result,results,scheme,schemes,science,sciences,sector,sectors,security,service,services,simulation,social,societal,societies,3,specific,storage,strengthening,subject,submission,sum,sums,support,supports,taking,technologies,technology,theme,themes,topic,topics,transport,world,@@class@@
0,0.193,0.214,0.24,0,0,0.286,0.363,0,0,0,0.416,0.22,0.178,0,0,0.295,0.387,0.385,0,0,0.356,0.501,0.183,0.155,0.307,0.743,0.255,0.376,0.651,0.688,0,0.564,0.598,0.165,0.255,0.277,0.667,0.243,0,0.363,0,0,0.484,0,0.223,0,0,0,0,0,0.827,0.275,0.418,0,0.401,0,0,0.281,0,0.118,0.329,0.158,0,0,0.19,0.252,0,0,0,0,0,0.62,0.484,0.346,0.49,0,0.616,0.594,0.71,0,0.329,0.693,0.799,0,0.605,0.484,0.23,0.404,0.335,0.264,0.281,0.181,0,0,0.567,0.724,0.484,0.333,0,0.484,0.639,0,0,0.433,0.354,0.525,0,0,0.457,0,0.091,0.259,0,0.084,0.115,0.217,0.175,0.392,0.507,0,0.187,0,0,0.528,0,0.309,0,0.171,0.433,0.49,0,0,0.459,0,0.392,0.225,0.259,0,0,0,0,0.363,0.198,0,0,0.325,0.295,0.605,0.81,0.129,0,0.339,0,0,0.598,0,0.544,0.421,0,0.55,3
0,0.193,0.214,0.24,0,0,0.286,0.363,0,0,0,0.416,0.22,0.178,0,0,0.295,0.387,0.385,0,0,0.356,0.501,0.183,0.155,0.307,0.743,0.255,0.376,0.651,0.688,0,0.563,0.598,0.165,0.255,0.277,0.667,0.243,0,0.363,0,0,0.484,0,0.223,0,0,0,0,0,0.827,0.275,0.418,0,0.401,0,0,0.28,0,0.118,0.329,0.158,0,0,0.19,0.252,0,0,0,0,0,0.62,0.484,0.345,0.49,0,0.616,0.594,0.71,0,0.329,0.692,0.799,0,0.605,0.484,0.23,0.404,0.335,0.264,0.28,0.181,0,0,0.567,0.724,0.484,0.333,0,0.484,0.639,0,0,0.433,0.354,0.525,0,0,0.457,0,0.091,0.259,0,0.084,0.115,0.217,0.175,0.392,0.507,0,0.187,0,0,0.528,0,0.309,0,0.171,0.433,0.49,0,0,0.459,0,0.392,0.225,0.259,0,0,0,0,0.363,0.198,0,0,0.325,0.295,0.605,0.81,0.129,0,0.339,0,0,0.598,0,0.544,0.421,0,0.55,3
0.671,0.192,0.212,0.238,0,0,0.284,0.36,0,0,0,0.413,0.219,0.177,0,0,0.294,0,0.383,0,0,0.354,0.498,0.181,0.154,0.305,0.738,0.254,0.374,0.647,0.684,0,0.56,0.594,0.164,0.254,0.275,0.663,0.242,0,0.36,0,0,0.481,0,0.222,0,0,0,0,0,0.822,0.273,0.416,0,0.399,0,0,0.279,0,0.117,0.327,0.157,0,0,0.189,0.25,0,0,0,0,0,0.616,0.481,0.343,0.487,0,0.612,0,0,0,0.327,0.688,0.795,0,0.601,0.481,0.228,0.401,0.333,0.263,0.279,0.18,0,0,0.563,0.72,0.481,0.331,0,0.481,0.635,0,0,0.431,0.352,0.522,0,0,0.454,0,0.091,0.257,0,0.083,0.115,0.215,0.174,0.39,0.504,0,0.186,0,0,0.525,0,0.307,0,0.17,0.431,0.487,0,0,0.456,0,0.39,0.224,0.257,0,0,0.624,0,0,0.197,0,0,0.323,0.294,0.601,0.805,0.128,0,0.337,0.544,0.516,0.594,0,0.541,0.418,0,0.547,3
0.531,0.152,0.168,0.189,0.506,0.642,0.225,0.285,0.737,0.291,0,0,0.173,0.14,0.291,0,0.232,0.305,0.303,0.485,0.592,0.28,0,0.144,0.122,0.242,0,0.201,0.296,0.512,0,0,0.443,0.47,0.13,0.201,0.218,0,0.191,0.633,0.285,0.89,0.699,0,0.535,0.176,0.473,0.704,0.425,0.779,0.528,0.651,0.216,0.329,0,0.316,0,0,0.221,0.425,0.093,0.259,0.124,0.522,0,0.15,0.198,0,0.368,0.404,0.715,0,0.488,0.381,0.272,0.385,0.704,0.485,0.468,0,0.604,0.259,0.545,0.629,0,0.476,0.381,0.181,0.318,0.264,0.208,0.221,0.142,0,0,0,0.57,0.381,0.262,0.436,0.381,0.503,0,0,0.341,0.278,0.413,0.528,0.497,0.359,0,0.072,0.204,0,0.066,0.091,0.171,0.138,0.308,0.399,0.361,0.147,0,0.459,0,0,0.243,0.357,0.134,0.341,0.385,0.436,0.588,0.361,0.581,0.308,0.177,0.204,0.857,0.296,0.494,0.806,0.285,0.156,0,0.592,0.256,0.232,0.476,0.638,0.101,0.608,0.267,0.43,0.408,0.47,0.462,0.428,0.331,0.459,0.433,3
0,0.318,0.352,0,0,0,0,0.597,1.543,0,0,0,0.362,0,0,0,0.487,0,0.634,0,0,0.586,0,0.301,0.255,0,0,0,0,0,0,0,0,0,0.271,0.421,0.456,0,0.401,0,0.597,0,0,0,0,0.368,0.991,0,0.89,0,0,0,0.453,0,0,0.661,0,0,0,0,0.194,0,0.26,0,0,0.313,0.415,0,0,0,1.497,0,0,0.797,0.569,0,0,1.015,0.979,0,0,0.542,0,0,0,0,0,0.378,0.665,0,0,0,0.298,0,0,0,0,0.797,0.548,0,0.797,0,0,0,0,0,0.865,0,0,0,0,0.15,0.426,0,0.138,0.19,0.357,0.288,0.645,0,0,0,0,0,0,0,0,0,0,0.713,0,0,1.231,0,0,0.645,0,0.426,0,0,0,1.687,0.597,0,0,1.239,0,0.487,0,0,0.212,0,0,0.901,0,0.985,0.967,0.896,0.693,0.961,0,3
0,0.363,0.401,0.451,1.208,0,0.538,0,0,0,0,0,0.413,0.335,0,0,0.555,0,0.724,1.158,0,0.669,0.942,0.343,0.291,0.577,0,0.48,0,0,0,0,0,0,0.31,0.48,0,0,0.457,0,0,0,0,0,0,0.42,0,0,0,0,0,1.555,0.517,0,0,0.754,0,0,0.527,0,0.222,0,0.296,0,0,0.357,0.473,0,0,0,0,0,0,0.91,0.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0,0.34,0,0,0,0,0,0.626,0,0.91,0,0,0,0,0.665,0,0,0,0.858,0,0.171,0.487,0,0.158,0.217,0.407,0.329,0,0,0.863,0.352,0,0,0,0,0.581,0,0.321,0.814,0.92,1.04,0,0,0,0.737,0,0,0,0,0,0,0.682,0.372,0,0,0,0.555,1.137,0,0.242,0,0,0,0.975,0,0,1.022,0.791,0,0,3
0.531,0.152,0.168,0.189,0.506,0.642,0.225,0.285,0.737,0.291,0,0,0.173,0.14,0.291,0,0.232,0.305,0.303,0.485,0.592,0.28,0,0.144,0.122,0.242,0,0.201,0.296,0.512,0,0,0.443,0.47,0.13,0.201,0.218,0,0.191,0.633,0.285,0.89,0.699,0,0.535,0.176,0.473,0.704,0.425,0.779,0.528,0.651,0.216,0.329,0,0.316,0,0,0.221,0.425,0.093,0.259,0.124,0.522,0,0.15,0.198,0,0.368,0.404,0.715,0,0.488,0.381,0.272,0.385,0.704,0.485,0.468,0,0.604,0.259,0.545,0.629,0,0.476,0.381,0.181,0.318,0.264,0.208,0.221,0.142,0,0,0,0.57,0.381,0.262,0.436,0.381,0.503,0,0,0.341,0.278,0.413,0.528,0.497,0.359,0,0.072,0.204,0,0.066,0.091,0.171,0.138,0.308,0.399,0.361,0.147,0,0.459,0,0,0.243,0.357,0.134,0.341,0.385,0.436,0.588,0.361,0.581,0.308,0.177,0.204,0.857,0.296,0.494,0.806,0.285,0.156,0,0.592,0.256,0.232,0.476,0.638,0.101,0.608,0.267,0.43,0.408,0.47,0.462,0.428,0.331,0.459,0.433,3
0,0.193,0.214,0.24,0,0,0.286,0.363,0,0,0,0.416,0.22,0.178,0,0,0.295,0.387,0.385,0,0,0.356,0.501,0.183,0.155,0.307,0.743,0.255,0.376,0.651,0.688,0,0.564,0.598,0.165,0.255,0.277,0.667,0.243,0,0.363,0,0,0.484,0,0.223,0,0,0,0,0,0.827,0.275,0.418,0,0.401,0,0,0.281,0,0.118,0.329,0.158,0,0,0.19,0.252,0,0,0,0,0,0.62,0.484,0.346,0.49,0,0.616,0.594,0.71,0,0.329,0.693,0.799,0,0.605,0.484,0.23,0.404,0.335,0.264,0.281,0.181,0,0,0.567,0.724,0.484,0.333,0,0.484,0.639,0,0,0.433,0.354,0.525,0,0,0.457,0,0.091,0.259,0,0.084,0.115,0.217,0.175,0.392,0.507,0,0.187,0,0,0.528,0,0.309,0,0.171,0.433,0.49,0,0,0.459,0,0.392,0.225,0.259,0,0,0,0,0.363,0.198,0,0,0.325,0.295,0.605,0.81,0.129,0,0.339,0,0,0.598,0,0.544,0.421,0,0.55,3
0,0.193,0.214,0.24,0,0,0.286,0.363,0,0,0,0.416,0.22,0.178,0,0,0.295,0.387,0.385,0,0,0.356,0.501,0.183,0.155,0.307,0.743,0.255,0.376,0.651,0.688,0,0.564,0.598,0.165,0.255,0.277,0.667,0.243,0,0.363,0,0,0.484,0,0.223,0,0,0,0,0,0.827,0.275,0.418,0,0.401,0,0,0.281,0,0.118,0.329,0.158,0,0,0.19,0.252,0,0,0,0,0,0.62,0.484,0.346,0.49,0,0.616,0.594,0.71,0,0.329,0.693,0.799,0,0.605,0.484,0.23,0.404,0.335,0.264,0.281,0.181,0,0,0.567,0.724,0.484,0.333,0,0.484,0.639,0,0,0.433,0.354,0.525,0,0,0.457,0,0.091,0.259,0,0.084,0.115,0.217,0.175,0.392,0.507,0,0.187,0,0,0.528,0,0.309,0,0.171,0.433,0.49,0,0,0.459,0,0.392,0.225,0.259,0,0,0,0,0.363,0.198,0,0,0.325,0.295,0.605,0.81,0.129,0,0.339,0,0,0.598,0,0.544,0.421,0,0.55,3
0,0.201,0.222,0.249,0.668,0.847,0.297,0.377,0,0,0,0.432,0.228,0.185,0.383,0,0.307,0.402,0.4,0.64,0,0.37,0.52,0.19,0.161,0.319,0,0.265,0,0,0.715,0.5,0.585,0.621,0.171,0,0.287,0,0.253,0.836,0,0,0,0.503,0,0.232,0.625,0,0.561,0,0.697,0,0,0.434,0,0,0,0,0.291,0.561,0.123,0.342,0.164,0.688,0,0.197,0.262,0,0.485,0,0,0,0.644,0.503,0.359,0,0,0.64,0.617,0.737,0.797,0.342,0.719,0,0,0.628,0,0.239,0.419,0.348,0.274,0.291,0.188,0,0,0,0,0.503,0.346,0,0,0,0,0,0,0,0.545,0.697,0.655,0.474,0,0.095,0.269,0,0.087,0.12,0.225,0.182,0.407,0.527,0,0.194,0,0.606,0.548,0,0,0,0.177,0.45,0.508,0.575,0,0.477,0.766,0.407,0.234,0.269,0,0.39,0.652,0,0.377,0.205,0,0.782,0.337,0.307,0,0,0.134,0.803,0.352,0,0.539,0.621,0,0.565,0.437,0.606,0.571,3
0,0.201,0.222,0.249,0.668,0.847,0.297,0.377,0,0,0,0.432,0.228,0.185,0.383,0,0.307,0.402,0.4,0.64,0,0.37,0.52,0.19,0.161,0.319,0,0.265,0,0,0.715,0.5,0.585,0.621,0.171,0,0.287,0,0.253,0.836,0,0,0,0.503,0,0.232,0.625,0,0.561,0,0.697,0,0,0.434,0,0,0,0,0.291,0.561,0.123,0.342,0.164,0.688,0,0.197,0.262,0,0.485,0,0,0,0.644,0.503,0.359,0,0,0.64,0.617,0.737,0.797,0.342,0.719,0,0,0.628,0,0.239,0.419,0.348,0.274,0.291,0.188,0,0,0,0,0.503,0.346,0,0,0,0,0,0,0,0.545,0.697,0.655,0.474,0,0.095,0.269,0,0.087,0.12,0.225,0.182,0.407,0.527,0,0.194,0,0.606,0.548,0,0,0,0.177,0.45,0.508,0.575,0,0.477,0.766,0.407,0.234,0.269,0,0.39,0.652,0,0.377,0.205,0,0.782,0.337,0.307,0,0,0.134,0.803,0.352,0,0.539,0.621,0,0.565,0.437,0.606,0.571,3
0,0.193,0.214,0.24,0,0,0.286,0.363,0,0,0,0.416,0.22,0.178,0,0,0.295,0.387,0.385,0,0,0.356,0.501,0.183,0.155,0.307,0.743,0.255,0.376,0.651,0.688,0,0.564,0.598,0.165,0.255,0.277,0.667,0.243,0,0.363,0,0,0.484,0,0.223,0,0,0,0,0,0.827,0.275,0.418,0,0.401,0,0,0.281,0,0.118,0.329,0.158,0,0,0.19,0.252,0,0,0,0,0,0.62,0.484,0.346,0.49,0,0.616,0.594,0.71,0,0.329,0.693,0.799,0,0.605,0.484,0.23,0.404,0.335,0.264,0.281,0.181,0,0,0.567,0.724,0.484,0.333,0,0.484,0.639,0,0,0.433,0.354,0.525,0,0,0.457,0,0.091,0.259,0,0.084,0.115,0.217,0.175,0.392,0.507,0,0.187,0,0,0.528,0,0.309,0,0.171,0.433,0.49,0,0,0.459,0,0.392,0.225,0.259,0,0,0,0,0.363,0.198,0,0,0.325,0.295,0.605,0.81,0.129,0,0.339,0,0,0.598,0,0.544,0.421,0,0.55,3
0,0.193,0.214,0.24,0,0,0.286,0.363,0,0,0,0.416,0.22,0.178,0,0,0.295,0.387,0.385,0,0,0.356,0.501,0.183,0.155,0.307,0.743,0.255,0.376,0.651,0.688,0,0.563,0.598,0.165,0.255,0.277,0.667,0.243,0,0.363,0,0,0.484,0,0.223,0,0,0,0,0,0.827,0.275,0.418,0,0.401,0,0,0.28,0,0.118,0.329,0.158,0,0,0.19,0.252,0,0,0,0,0,0.62,0.484,0.345,0.49,0,0.616,0.594,0.71,0,0.329,0.692,0.799,0,0.605,0.484,0.23,0.404,0.335,0.264,0.28,0.181,0,0,0.567,0.724,0.484,0.333,0,0.484,0.639,0,0,0.433,0.354,0.525,0,0,0.457,0,0.091,0.259,0,0.084,0.115,0.217,0.175,0.392,0.507,0,0.187,0,0,0.528,0,0.309,0,0.171,0.433,0.49,0,0,0.459,0,0.392,0.225,0.259,0,0,0,0,0.363,0.198,0,0,0.325,0.295,0.605,0.81,0.129,0,0.339,0,0,0.598,0,0.544,0.421,0,0.55,3
0,0.363,0.401,0.451,1.208,0,0.538,0,0,0,0,0,0.413,0.335,0,0,0.555,0,0.724,1.158,0,0.669,0.942,0.343,0.291,0.577,0,0.48,0,0,0,0,0,0,0.31,0.48,0,0,0.457,0,0,0,0,0,0,0.42,0,0,0,0,0,1.555,0.517,0,0,0.754,0,0,0.527,0,0.222,0,0.296,0,0,0.357,0.473,0,0,0,0,0,0,0.91,0.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0,0.34,0,0,0,0,0,0.626,0,0.91,0,0,0,0,0.665,0,0,0,0.858,0,0.171,0.487,0,0.158,0.217,0.407,0.329,0,0,0.863,0.352,0,0,0,0,0.581,0,0.321,0.814,0.92,1.04,0,0,0,0.737,0,0,0,0,0,0,0.682,0.372,0,0,0,0.555,1.137,0,0.242,0,0,0,0.975,0,0,1.022,0.791,0,0,3
0,0.193,0.214,0.24,0,0,0.286,0.363,0,0,0,0.416,0.22,0.178,0,0,0.295,0.387,0.385,0,0,0.356,0.501,0.183,0.155,0.307,0.743,0.255,0.376,0.651,0.688,0,0.564,0.598,0.165,0.255,0.277,0.667,0.243,0,0.363,0,0,0.484,0,0.223,0,0,0,0,0,0.827,0.275,0.418,0,0.401,0,0,0.281,0,0.118,0.329,0.158,0,0,0.19,0.252,0,0,0,0,0,0.62,0.484,0.346,0.49,0,0.616,0.594,0.71,0,0.329,0.693,0.799,0,0.605,0.484,0.23,0.404,0.335,0.264,0.281,0.181,0,0,0.567,0.724,0.484,0.333,0,0.484,0.639,0,0,0.433,0.354,0.525,0,0,0.457,0,0.091,0.259,0,0.084,0.115,0.217,0.175,0.392,0.507,0,0.187,0,0,0.528,0,0.309,0,0.171,0.433,0.49,0,0,0.459,0,0.392,0.225,0.259,0,0,0,0,0.363,0.198,0,0,0.325,0.295,0.605,0.81,0.129,0,0.339,0,0,0.598,0,0.544,0.421,0,0.55,3
0,0.193,0.214,0.24,0,0,0.286,0.363,0,0,0,0.416,0.22,0.178,0,0,0.295,0.387,0.385,0,0,0.356,0.501,0.183,0.155,0.307,0.743,0.255,0.376,0.651,0.688,0,0.563,0.598,0.165,0.255,0.277,0.667,0.243,0,0.363,0,0,0.484,0,0.223,0,0,0,0,0,0.827,0.275,0.418,0,0.401,0,0,0.28,0,0.118,0.329,0.158,0,0,0.19,0.252,0,0,0,0,0,0.62,0.484,0.345,0.49,0,0.616,0.594,0.71,0,0.329,0.692,0.799,0,0.605,0.484,0.23,0.404,0.335,0.264,0.28,0.181,0,0,0.567,0.724,0.484,0.333,0,0.484,0.639,0,0,0.433,0.354,0.525,0,0,0.457,0,0.091,0.259,0,0.084,0.115,0.217,0.175,0.392,0.507,0,0.187,0,0,0.528,0,0.309,0,0.171,0.433,0.49,0,0,0.459,0,0.392,0.225,0.259,0,0,0,0,0.363,0.198,0,0,0.325,0.295,0.605,0.81,0.129,0,0.339,0,0,0.598,0,0.544,0.421,0,0.55,3
0,0.363,0.401,0.451,1.208,0,0.538,0,0,0,0,0,0.413,0.335,0,0,0.555,0,0.724,1.158,0,0.669,0.942,0.343,0.291,0.577,0,0.48,0,0,0,0,0,0,0.31,0.48,0,0,0.457,0,0,0,0,0,0,0.42,0,0,0,0,0,1.555,0.517,0,0,0.754,0,0,0.527,0,0.222,0,0.296,0,0,0.357,0.473,0,0,0,0,0,0,0.91,0.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0,0.34,0,0,0,0,0,0.626,0,0.91,0,0,0,0,0.665,0,0,0,0.858,0,0.171,0.487,0,0.158,0.217,0.407,0.329,0,0,0.863,0.352,0,0,0,0,0.581,0,0.321,0.814,0.92,1.04,0,0,0,0.737,0,0,0,0,0,0,0.682,0.372,0,0,0,0.555,1.137,0,0.242,0,0,0,0.975,0,0,1.022,0.791,0,0,3
0,0.193,0.214,0.24,0,0,0.286,0.363,0,0,0,0.416,0.22,0.178,0,0,0.295,0.387,0.385,0,0,0.356,0.501,0.183,0.155,0.307,0.743,0.255,0.376,0.651,0.688,0,0.564,0.598,0.165,0.255,0.277,0.667,0.243,0,0.363,0,0,0.484,0,0.223,0,0,0,0,0,0.827,0.275,0.418,0,0.401,0,0,0.281,0,0.118,0.329,0.158,0,0,0.19,0.252,0,0,0,0,0,0.62,0.484,0.346,0.49,0,0.616,0.594,0.71,0,0.329,0.693,0.799,0,0.605,0.484,0.23,0.404,0.335,0.264,0.281,0.181,0,0,0.567,0.724,0.484,0.333,0,0.484,0.639,0,0,0.433,0.354,0.525,0,0,0.457,0,0.091,0.259,0,0.084,0.115,0.217,0.175,0.392,0.507,0,0.187,0,0,0.528,0,0.309,0,0.171,0.433,0.49,0,0,0.459,0,0.392,0.225,0.259,0,0,0,0,0.363,0.198,0,0,0.325,0.295,0.605,0.81,0.129,0,0.339,0,0,0.598,0,0.544,0.421,0,0.55,3
0,0.193,0.214,0.24,0,0,0.286,0.363,0,0,0,0.416,0.22,0.178,0,0,0.295,0.387,0.385,0,0,0.356,0.501,0.183,0.155,0.307,0.743,0.255,0.376,0.651,0.688,0,0.563,0.598,0.165,0.255,0.277,0.667,0.243,0,0.363,0,0,0.484,0,0.223,0,0,0,0,0,0.827,0.275,0.418,0,0.401,0,0,0.28,0,0.118,0.329,0.158,0,0,0.19,0.252,0,0,0,0,0,0.62,0.484,0.345,0.49,0,0.616,0.594,0.71,0,0.329,0.692,0.799,0,0.605,0.484,0.23,0.404,0.335,0.264,0.28,0.181,0,0,0.567,0.724,0.484,0.333,0,0.484,0.639,0,0,0.433,0.354,0.525,0,0,0.457,0,0.091,0.259,0,0.084,0.115,0.217,0.175,0.392,0.507,0,0.187,0,0,0.528,0,0.309,0,0.171,0.433,0.49,0,0,0.459,0,0.392,0.225,0.259,0,0,0,0,0.363,0.198,0,0,0.325,0.295,0.605,0.81,0.129,0,0.339,0,0,0.598,0,0.544,0.421,0,0.55,3
0,0.363,0.401,0.451,1.208,0,0.538,0,0,0,0,0,0.413,0.335,0,0,0.555,0,0.724,1.158,0,0.669,0.942,0.343,0.291,0.577,0,0.48,0,0,0,0,0,0,0.31,0.48,0,0,0.457,0,0,0,0,0,0,0.42,0,0,0,0,0,1.555,0.517,0,0,0.754,0,0,0.527,0,0.222,0,0.296,0,0,0.357,0.473,0,0,0,0,0,0,0.91,0.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0,0.34,0,0,0,0,0,0.626,0,0.91,0,0,0,0,0.665,0,0,0,0.858,0,0.171,0.487,0,0.158,0.217,0.407,0.329,0,0,0.863,0.352,0,0,0,0,0.581,0,0.321,0.814,0.92,1.04,0,0,0,0.737,0,0,0,0,0,0,0.682,0.372,0,0,0,0.555,1.137,0,0.242,0,0,0,0.975,0,0,1.022,0.791,0,0,3
0,0.193,0.214,0.24,0,0,0.286,0.363,0,0,0,0.416,0.22,0.178,0,0,0.295,0.387,0.385,0,0,0.356,0.501,0.183,0.155,0.307,0.743,0.255,0.376,0.651,0.688,0,0.564,0.598,0.165,0.255,0.277,0.667,0.243,0,0.363,0,0,0.484,0,0.223,0,0,0,0,0,0.827,0.275,0.418,0,0.401,0,0,0.281,0,0.118,0.329,0.158,0,0,0.19,0.252,0,0,0,0,0,0.62,0.484,0.346,0.49,0,0.616,0.594,0.71,0,0.329,0.693,0.799,0,0.605,0.484,0.23,0.404,0.335,0.264,0.281,0.181,0,0,0.567,0.724,0.484,0.333,0,0.484,0.639,0,0,0.433,0.354,0.525,0,0,0.457,0,0.091,0.259,0,0.084,0.115,0.217,0.175,0.392,0.507,0,0.187,0,0,0.528,0,0.309,0,0.171,0.433,0.49,0,0,0.459,0,0.392,0.225,0.259,0,0,0,0,0.363,0.198,0,0,0.325,0.295,0.605,0.81,0.129,0,0.339,0,0,0.598,0,0.544,0.421,0,0.55,3
0,0.193,0.214,0.24,0,0,0.286,0.363,0,0,0,0.416,0.22,0.178,0,0,0.295,0.387,0.385,0,0,0.356,0.501,0.183,0.155,0.307,0.743,0.255,0.376,0.651,0.688,0,0.563,0.598,0.165,0.255,0.277,0.667,0.243,0,0.363,0,0,0.484,0,0.223,0,0,0,0,0,0.827,0.275,0.418,0,0.401,0,0,0.28,0,0.118,0.329,0.158,0,0,0.19,0.252,0,0,0,0,0,0.62,0.484,0.345,0.49,0,0.616,0.594,0.71,0,0.329,0.692,0.799,0,0.605,0.484,0.23,0.404,0.335,0.264,0.28,0.181,0,0,0.567,0.724,0.484,0.333,0,0.484,0.639,0,0,0.433,0.354,0.525,0,0,0.457,0,0.091,0.259,0,0.084,0.115,0.217,0.175,0.392,0.507,0,0.187,0,0,0.528,0,0.309,0,0.171,0.433,0.49,0,0,0.459,0,0.392,0.225,0.259,0,0,0,0,0.363,0.198,0,0,0.325,0.295,0.605,0.81,0.129,0,0.339,0,0,0.598,0,0.544,0.421,0,0.55,3
0,0.363,0.401,0.451,1.208,0,0.538,0,0,0,0,0,0.413,0.335,0,0,0.555,0,0.724,1.158,0,0.669,0.942,0.343,0.291,0.577,0,0.48,0,0,0,0,0,0,0.31,0.48,0,0,0.457,0,0,0,0,0,0,0.42,0,0,0,0,0,1.555,0.517,0,0,0.754,0,0,0.527,0,0.222,0,0.296,0,0,0.357,0.473,0,0,0,0,0,0,0.91,0.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0,0.34,0,0,0,0,0,0.626,0,0.91,0,0,0,0,0.665,0,0,0,0.858,0,0.171,0.487,0,0.158,0.217,0.407,0.329,0,0,0.863,0.352,0,0,0,0,0.581,0,0.321,0.814,0.92,1.04,0,0,0,0.737,0,0,0,0,0,0,0.682,0.372,0,0,0,0.555,1.137,0,0.242,0,0,0,0.975,0,0,1.022,0.791,0,0,3
0,0.193,0.214,0.24,0,0,0.286,0.363,0,0,0,0.416,0.22,0.178,0,0,0.295,0.387,0.385,0,0,0.356,0.501,0.183,0.155,0.307,0.743,0.255,0.376,0.651,0.688,0,0.564,0.598,0.165,0.255,0.277,0.667,0.243,0,0.363,0,0,0.484,0,0.223,0,0,0,0,0,0.827,0.275,0.418,0,0.401,0,0,0.281,0,0.118,0.329,0.158,0,0,0.19,0.252,0,0,0,0,0,0.62,0.484,0.346,0.49,0,0.616,0.594,0.71,0,0.329,0.693,0.799,0,0.605,0.484,0.23,0.404,0.335,0.264,0.281,0.181,0,0,0.567,0.724,0.484,0.333,0,0.484,0.639,0,0,0.433,0.354,0.525,0,0,0.457,0,0.091,0.259,0,0.084,0.115,0.217,0.175,0.392,0.507,0,0.187,0,0,0.528,0,0.309,0,0.171,0.433,0.49,0,0,0.459,0,0.392,0.225,0.259,0,0,0,0,0.363,0.198,0,0,0.325,0.295,0.605,0.81,0.129,0,0.339,0,0,0.598,0,0.544,0.421,0,0.55,3
0,0.193,0.214,0.24,0,0,0.286,0.363,0,0,0,0.416,0.22,0.178,0,0,0.295,0.387,0.385,0,0,0.356,0.501,0.183,0.155,0.307,0.743,0.255,0.376,0.651,0.688,0,0.563,0.598,0.165,0.255,0.277,0.667,0.243,0,0.363,0,0,0.484,0,0.223,0,0,0,0,0,0.827,0.275,0.418,0,0.401,0,0,0.28,0,0.118,0.329,0.158,0,0,0.19,0.252,0,0,0,0,0,0.62,0.484,0.345,0.49,0,0.616,0.594,0.71,0,0.329,0.692,0.799,0,0.605,0.484,0.23,0.404,0.335,0.264,0.28,0.181,0,0,0.567,0.724,0.484,0.333,0,0.484,0.639,0,0,0.433,0.354,0.525,0,0,0.457,0,0.091,0.259,0,0.084,0.115,0.217,0.175,0.392,0.507,0,0.187,0,0,0.528,0,0.309,0,0.171,0.433,0.49,0,0,0.459,0,0.392,0.225,0.259,0,0,0,0,0.363,0.198,0,0,0.325,0.295,0.605,0.81,0.129,0,0.339,0,0,0.598,0,0.544,0.421,0,0.55,3
0,0.363,0.401,0.451,1.208,0,0.538,0,0,0,0,0,0.413,0.335,0,0,0.555,0,0.724,1.158,0,0.669,0.942,0.343,0.291,0.577,0,0.48,0,0,0,0,0,0,0.31,0.48,0,0,0.457,0,0,0,0,0,0,0.42,0,0,0,0,0,1.555,0.517,0,0,0.754,0,0,0.527,0,0.222,0,0.296,0,0,0.357,0.473,0,0,0,0,0,0,0.91,0.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0,0.34,0,0,0,0,0,0.626,0,0.91,0,0,0,0,0.665,0,0,0,0.858,0,0.171,0.487,0,0.158,0.217,0.407,0.329,0,0,0.863,0.352,0,0,0,0,0.581,0,0.321,0.814,0.92,1.04,0,0,0,0.737,0,0,0,0,0,0,0.682,0.372,0,0,0,0.555,1.137,0,0.242,0,0,0,0.975,0,0,1.022,0.791,0,0,3
